LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2000,77.24152998,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2001,81.68259978,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2002,78.45190862,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2003,74.56262744,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2004,79.02685829,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2005,78.72179125,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2006,94.73281372,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2007,100.6701357,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2008,94.48047853,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2009,91.96804937,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2010,95.99613435,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2011,99.57125356,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2012,102.0886076,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2013,101.2811882,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2014,100.6051948,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2016,106.4224574,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2017,108.2756066,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2018,106.6849338,
NOR,HOUSECOST,PRICEINCOME,IDX2015,A,2019,104.2878343,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1979,38.008686,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1980,39.2931324,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1981,38.9520454,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1982,37.81073687,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1983,37.0064038,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1984,39.30403945,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1985,45.22597547,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1986,56.56894015,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1987,57.41970342,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1988,55.25498734,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1989,48.06927321,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1990,41.84788667,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1991,37.42249507,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1992,34.24975351,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1993,33.57189227,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1994,37.74923632,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1995,39.91888044,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1996,42.77115182,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1997,46.74542361,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1998,50.76057602,
NOR,HOUSECOST,PRICERENT,IDX2015,A,1999,54.85340607,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2000,61.18689349,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2001,62.97556442,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2002,63.30749347,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2003,61.88751988,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2004,66.84048275,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2005,70.92575517,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2006,78.846837,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2007,87.10807029,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2008,83.69313582,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2009,82.41606728,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2010,86.71980726,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2011,91.60530349,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2012,95.97810047,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2013,96.84480692,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2014,96.85097967,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2015,100,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2016,104.9909294,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2017,107.9410492,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2018,107.6342456,
NOR,HOUSECOST,PRICERENT,IDX2015,A,2019,108.3168663,
NOR,HOUSECOST,REAL,IDX2015,A,1970,31.59886386,
NOR,HOUSECOST,REAL,IDX2015,A,1971,30.74254755,
NOR,HOUSECOST,REAL,IDX2015,A,1972,30.30322841,
NOR,HOUSECOST,REAL,IDX2015,A,1973,30.77529651,
NOR,HOUSECOST,REAL,IDX2015,A,1974,32.45360086,
NOR,HOUSECOST,REAL,IDX2015,A,1975,32.65169037,
NOR,HOUSECOST,REAL,IDX2015,A,1976,32.84517278,
NOR,HOUSECOST,REAL,IDX2015,A,1977,33.33271922,
NOR,HOUSECOST,REAL,IDX2015,A,1978,32.31060537,
NOR,HOUSECOST,REAL,IDX2015,A,1979,31.89662402,
NOR,HOUSECOST,REAL,IDX2015,A,1980,32.12087412,
NOR,HOUSECOST,REAL,IDX2015,A,1981,31.29781952,
NOR,HOUSECOST,REAL,IDX2015,A,1982,30.71835603,
NOR,HOUSECOST,REAL,IDX2015,A,1983,30.29807535,
NOR,HOUSECOST,REAL,IDX2015,A,1984,32.57596292,
NOR,HOUSECOST,REAL,IDX2015,A,1985,37.16282672,
NOR,HOUSECOST,REAL,IDX2015,A,1986,45.53436992,
NOR,HOUSECOST,REAL,IDX2015,A,1987,45.22876653,
NOR,HOUSECOST,REAL,IDX2015,A,1988,44.33212019,
NOR,HOUSECOST,REAL,IDX2015,A,1989,39.57188603,
NOR,HOUSECOST,REAL,IDX2015,A,1990,35.08198228,
NOR,HOUSECOST,REAL,IDX2015,A,1991,31.74598771,
NOR,HOUSECOST,REAL,IDX2015,A,1992,29.48238412,
NOR,HOUSECOST,REAL,IDX2015,A,1993,29.03229445,
NOR,HOUSECOST,REAL,IDX2015,A,1994,32.54300572,
NOR,HOUSECOST,REAL,IDX2015,A,1995,34.13737526,
NOR,HOUSECOST,REAL,IDX2015,A,1996,36.7464395,
NOR,HOUSECOST,REAL,IDX2015,A,1997,40.17319573,
NOR,HOUSECOST,REAL,IDX2015,A,1998,43.5378343,
NOR,HOUSECOST,REAL,IDX2015,A,1999,47.42335689,
NOR,HOUSECOST,REAL,IDX2015,A,2000,53.44241017,
NOR,HOUSECOST,REAL,IDX2015,A,2001,55.90254014,
NOR,HOUSECOST,REAL,IDX2015,A,2002,57.89543062,
NOR,HOUSECOST,REAL,IDX2015,A,2003,57.22765405,
NOR,HOUSECOST,REAL,IDX2015,A,2004,62.3109284,
NOR,HOUSECOST,REAL,IDX2015,A,2005,66.69239585,
NOR,HOUSECOST,REAL,IDX2015,A,2006,74.45992508,
NOR,HOUSECOST,REAL,IDX2015,A,2007,82.77584125,
NOR,HOUSECOST,REAL,IDX2015,A,2008,79.16757922,
NOR,HOUSECOST,REAL,IDX2015,A,2009,78.69194798,
NOR,HOUSECOST,REAL,IDX2015,A,2010,83.42870369,
NOR,HOUSECOST,REAL,IDX2015,A,2011,89.12006547,
NOR,HOUSECOST,REAL,IDX2015,A,2012,94.17838286,
NOR,HOUSECOST,REAL,IDX2015,A,2013,96.01876337,
NOR,HOUSECOST,REAL,IDX2015,A,2014,96.44698464,
NOR,HOUSECOST,REAL,IDX2015,A,2015,100,
NOR,HOUSECOST,REAL,IDX2015,A,2016,103.8259281,
NOR,HOUSECOST,REAL,IDX2015,A,2017,106.8974254,
NOR,HOUSECOST,REAL,IDX2015,A,2018,106.1551423,
NOR,HOUSECOST,REAL,IDX2015,A,2019,106.3638548,
NOR,HOUSECOST,RENT,IDX2015,A,1979,22.42687264,
NOR,HOUSECOST,RENT,IDX2015,A,1980,23.9269979,
NOR,HOUSECOST,RENT,IDX2015,A,1981,26.568886,
NOR,HOUSECOST,RENT,IDX2015,A,1982,29.91083005,
NOR,HOUSECOST,RENT,IDX2015,A,1983,32.6610597,
NOR,HOUSECOST,RENT,IDX2015,A,1984,35.04459372,
NOR,HOUSECOST,RENT,IDX2015,A,1985,36.76140208,
NOR,HOUSECOST,RENT,IDX2015,A,1986,38.544886,
NOR,HOUSECOST,RENT,IDX2015,A,1987,40.80340708,
NOR,HOUSECOST,RENT,IDX2015,A,1988,44.02867639,
NOR,HOUSECOST,RENT,IDX2015,A,1989,47.37895614,
NOR,HOUSECOST,RENT,IDX2015,A,1990,50.45421293,
NOR,HOUSECOST,RENT,IDX2015,A,1991,52.92108391,
NOR,HOUSECOST,RENT,IDX2015,A,1992,54.90458453,
NOR,HOUSECOST,RENT,IDX2015,A,1993,56.51305384,
NOR,HOUSECOST,RENT,IDX2015,A,1994,56.88808015,
NOR,HOUSECOST,RENT,IDX2015,A,1995,57.73815364,
NOR,HOUSECOST,RENT,IDX2015,A,1996,58.73823464,
NOR,HOUSECOST,RENT,IDX2015,A,1997,60.15502044,
NOR,HOUSECOST,RENT,IDX2015,A,1998,61.56347305,
NOR,HOUSECOST,RENT,IDX2015,A,1999,63.2802839,
NOR,HOUSECOST,RENT,IDX2015,A,2000,65.78049017,
NOR,HOUSECOST,RENT,IDX2015,A,2001,68.31403922,
NOR,HOUSECOST,RENT,IDX2015,A,2002,71.36429142,
NOR,HOUSECOST,RENT,IDX2015,A,2003,74.20619872,
NOR,HOUSECOST,RENT,IDX2015,A,2004,75.69798828,
NOR,HOUSECOST,RENT,IDX2015,A,2005,77.22311063,
NOR,HOUSECOST,RENT,IDX2015,A,2006,78.96492857,
NOR,HOUSECOST,RENT,IDX2015,A,2007,80.47338453,
NOR,HOUSECOST,RENT,IDX2015,A,2008,82.89025134,
NOR,HOUSECOST,RENT,IDX2015,A,2009,85.74048933,
NOR,HOUSECOST,RENT,IDX2015,A,2010,88.18236323,
NOR,HOUSECOST,RENT,IDX2015,A,2011,90.16586385,
NOR,HOUSECOST,RENT,IDX2015,A,2012,91.8910054,
NOR,HOUSECOST,RENT,IDX2015,A,2013,94.74957659,
NOR,HOUSECOST,RENT,IDX2015,A,2014,97.30812523,
NOR,HOUSECOST,RENT,IDX2015,A,2015,100,
NOR,HOUSECOST,RENT,IDX2015,A,2016,101.9251608,
NOR,HOUSECOST,RENT,IDX2015,A,2017,104.0920417,
NOR,HOUSECOST,RENT,IDX2015,A,2018,105.892192,
NOR,HOUSECOST,RENT,IDX2015,A,2019,107.8340041,
NOR,HOUSECOST,RENT,IDX2015,A,2020,109.4424634,
POL,HOUSECOST,NOMINAL,IDX2015,A,2005,56.005,
POL,HOUSECOST,NOMINAL,IDX2015,A,2006,76.515,
POL,HOUSECOST,NOMINAL,IDX2015,A,2007,113.8175,
POL,HOUSECOST,NOMINAL,IDX2015,A,2008,112.9175,
POL,HOUSECOST,NOMINAL,IDX2015,A,2009,109.77,
POL,HOUSECOST,NOMINAL,IDX2015,A,2010,105.71625,
POL,HOUSECOST,NOMINAL,IDX2015,A,2011,105.7355,
POL,HOUSECOST,NOMINAL,IDX2015,A,2012,101.92875,
POL,HOUSECOST,NOMINAL,IDX2015,A,2013,97.4165,
POL,HOUSECOST,NOMINAL,IDX2015,A,2014,98.45375,
POL,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
POL,HOUSECOST,NOMINAL,IDX2015,A,2016,101.859,
POL,HOUSECOST,NOMINAL,IDX2015,A,2017,105.76825,
POL,HOUSECOST,NOMINAL,IDX2015,A,2018,112.765,
POL,HOUSECOST,NOMINAL,IDX2015,A,2019,122.55025,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2005,94.64993538,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2006,120.8450659,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2007,168.4839152,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2008,153.7637766,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2009,137.095455,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2010,125.4361875,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2011,118.9950362,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2012,110.0893004,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2013,103.3862071,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2014,101.4501962,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2016,96.8076607,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2017,95.23868635,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2018,96.63791604,
POL,HOUSECOST,PRICEINCOME,IDX2015,A,2019,96.7555287,
POL,HOUSECOST,PRICERENT,IDX2015,A,2005,75.79427646,
POL,HOUSECOST,PRICERENT,IDX2015,A,2006,100.0511313,
POL,HOUSECOST,PRICERENT,IDX2015,A,2007,141.4549573,
POL,HOUSECOST,PRICERENT,IDX2015,A,2008,133.0568355,
POL,HOUSECOST,PRICERENT,IDX2015,A,2009,123.896001,
POL,HOUSECOST,PRICERENT,IDX2015,A,2010,116.1281616,
POL,HOUSECOST,PRICERENT,IDX2015,A,2011,112.6964768,
POL,HOUSECOST,PRICERENT,IDX2015,A,2012,105.926149,
POL,HOUSECOST,PRICERENT,IDX2015,A,2013,99.84142497,
POL,HOUSECOST,PRICERENT,IDX2015,A,2014,99.76540803,
POL,HOUSECOST,PRICERENT,IDX2015,A,2015,100,
POL,HOUSECOST,PRICERENT,IDX2015,A,2016,100.5427868,
POL,HOUSECOST,PRICERENT,IDX2015,A,2017,101.3659743,
POL,HOUSECOST,PRICERENT,IDX2015,A,2018,104.0467947,
POL,HOUSECOST,PRICERENT,IDX2015,A,2019,107.7691504,
POL,HOUSECOST,REAL,IDX2015,A,2005,68.53001389,
POL,HOUSECOST,REAL,IDX2015,A,2006,92.25404152,
POL,HOUSECOST,REAL,IDX2015,A,2007,134.2663083,
POL,HOUSECOST,REAL,IDX2015,A,2008,128.0020216,
POL,HOUSECOST,REAL,IDX2015,A,2009,121.148472,
POL,HOUSECOST,REAL,IDX2015,A,2010,113.8939861,
POL,HOUSECOST,REAL,IDX2015,A,2011,108.5128207,
POL,HOUSECOST,REAL,IDX2015,A,2012,101.1812761,
POL,HOUSECOST,REAL,IDX2015,A,2013,96.28990518,
POL,HOUSECOST,REAL,IDX2015,A,2014,97.43533129,
POL,HOUSECOST,REAL,IDX2015,A,2015,100,
POL,HOUSECOST,REAL,IDX2015,A,2016,102.2840965,
POL,HOUSECOST,REAL,IDX2015,A,2017,104.1117922,
POL,HOUSECOST,REAL,IDX2015,A,2018,109.1722872,
POL,HOUSECOST,REAL,IDX2015,A,2019,116.100478,
POL,HOUSECOST,RENT,IDX2015,A,1995,18.13480796,
POL,HOUSECOST,RENT,IDX2015,A,1996,23.60021559,
POL,HOUSECOST,RENT,IDX2015,A,1997,30.11768825,
POL,HOUSECOST,RENT,IDX2015,A,1998,37.36626593,
POL,HOUSECOST,RENT,IDX2015,A,1999,44.78423862,
POL,HOUSECOST,RENT,IDX2015,A,2000,53.49500884,
POL,HOUSECOST,RENT,IDX2015,A,2001,60.77032902,
POL,HOUSECOST,RENT,IDX2015,A,2002,65.79886164,
POL,HOUSECOST,RENT,IDX2015,A,2003,68.97289922,
POL,HOUSECOST,RENT,IDX2015,A,2004,71.38017178,
POL,HOUSECOST,RENT,IDX2015,A,2005,73.88552435,
POL,HOUSECOST,RENT,IDX2015,A,2006,76.30341191,
POL,HOUSECOST,RENT,IDX2015,A,2007,80.46795951,
POL,HOUSECOST,RENT,IDX2015,A,2008,84.89954462,
POL,HOUSECOST,RENT,IDX2015,A,2009,88.61266722,
POL,HOUSECOST,RENT,IDX2015,A,2010,91.03509978,
POL,HOUSECOST,RENT,IDX2015,A,2011,93.83265735,
POL,HOUSECOST,RENT,IDX2015,A,2012,96.23600991,
POL,HOUSECOST,RENT,IDX2015,A,2013,97.57121244,
POL,HOUSECOST,RENT,IDX2015,A,2014,98.68387747,
POL,HOUSECOST,RENT,IDX2015,A,2015,100,
POL,HOUSECOST,RENT,IDX2015,A,2016,101.3034275,
POL,HOUSECOST,RENT,IDX2015,A,2017,104.3362026,
POL,HOUSECOST,RENT,IDX2015,A,2018,108.3672527,
POL,HOUSECOST,RENT,IDX2015,A,2019,113.6953278,
POL,HOUSECOST,RENT,IDX2015,A,2020,119.862678,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1988,40.4701463,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1989,47.7943152,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1990,54.9766528,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1991,65.62818426,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1992,73.7891579,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1993,74.72240792,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1994,76.42722028,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1995,77.59874691,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1996,78.86388221,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1997,81.72603807,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1998,85.36826613,
PRT,HOUSECOST,NOMINAL,IDX2015,A,1999,93.03283018,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2000,100.2406974,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2001,105.6728366,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2002,106.3309339,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2003,107.4797675,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2004,108.1662311,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2005,110.6227494,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2006,112.9544561,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2007,113.4678855,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2008,106.3082409,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2009,106.5375,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2010,107.3575,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2011,102.0925,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2012,94.8725,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2013,93.085,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2014,97.0375,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2015,100,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2016,107.115,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2017,117.015,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2018,129.0325,
PRT,HOUSECOST,NOMINAL,IDX2015,A,2019,141.4625,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,1995,141.3883555,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,1996,137.2074247,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,1997,134.3188195,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,1998,129.2911947,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,1999,131.7570308,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2000,134.5703502,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2001,135.8650017,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2002,131.3604535,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2003,130.1030414,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2004,126.9551287,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2005,124.9393873,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2006,123.9964767,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2007,119.1387508,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2008,107.608036,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2009,107.2838217,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2010,106.621916,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2011,103.621524,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2012,98.30531935,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2013,96.76392431,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2014,100.8627863,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2016,103.0805978,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2017,109.3688933,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2018,115.9311707,
PRT,HOUSECOST,PRICEINCOME,IDX2015,A,2019,122.5323006,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1988,157.5717952,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1989,163.1441762,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1990,159.4878589,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1991,153.5615661,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1992,148.4913149,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1993,137.3344088,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1994,130.6678191,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1995,126.2991161,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1996,124.6625691,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1997,124.3941229,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1998,126.697106,
PRT,HOUSECOST,PRICERENT,IDX2015,A,1999,136.15757,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2000,143.2575523,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2001,147.0340123,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2002,143.2159984,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2003,141.3801394,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2004,138.6469309,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2005,138.46701,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2006,137.8942554,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2007,134.9105128,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2008,122.6943875,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2009,119.7102507,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2010,118.1637755,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2011,111.3341309,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2012,101.4284983,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2013,98.2793091,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2014,98.1109829,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2015,100,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2016,105.3143343,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2017,113.9161095,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2018,123.2816619,
PRT,HOUSECOST,PRICERENT,IDX2015,A,2019,131.0093524,
PRT,HOUSECOST,REAL,IDX2015,A,1988,115.7602142,
PRT,HOUSECOST,REAL,IDX2015,A,1989,121.2393971,
PRT,HOUSECOST,REAL,IDX2015,A,1990,125.0047199,
PRT,HOUSECOST,REAL,IDX2015,A,1991,133.4539375,
PRT,HOUSECOST,REAL,IDX2015,A,1992,137.4627639,
PRT,HOUSECOST,REAL,IDX2015,A,1993,130.2455289,
PRT,HOUSECOST,REAL,IDX2015,A,1994,126.1057033,
PRT,HOUSECOST,REAL,IDX2015,A,1995,122.8083943,
PRT,HOUSECOST,REAL,IDX2015,A,1996,121.3470052,
PRT,HOUSECOST,REAL,IDX2015,A,1997,122.0400654,
PRT,HOUSECOST,REAL,IDX2015,A,1998,124.422837,
PRT,HOUSECOST,REAL,IDX2015,A,1999,132.3009635,
PRT,HOUSECOST,REAL,IDX2015,A,2000,137.4193473,
PRT,HOUSECOST,REAL,IDX2015,A,2001,139.5530166,
PRT,HOUSECOST,REAL,IDX2015,A,2002,135.6994284,
PRT,HOUSECOST,REAL,IDX2015,A,2003,132.421232,
PRT,HOUSECOST,REAL,IDX2015,A,2004,130.2251995,
PRT,HOUSECOST,REAL,IDX2015,A,2005,128.2541146,
PRT,HOUSECOST,REAL,IDX2015,A,2006,126.492124,
PRT,HOUSECOST,REAL,IDX2015,A,2007,122.9273087,
PRT,HOUSECOST,REAL,IDX2015,A,2008,112.032574,
PRT,HOUSECOST,REAL,IDX2015,A,2009,114.4815466,
PRT,HOUSECOST,REAL,IDX2015,A,2010,113.2829183,
PRT,HOUSECOST,REAL,IDX2015,A,2011,105.9155749,
PRT,HOUSECOST,REAL,IDX2015,A,2012,96.66918198,
PRT,HOUSECOST,REAL,IDX2015,A,2013,94.11820135,
PRT,HOUSECOST,REAL,IDX2015,A,2014,97.89532725,
PRT,HOUSECOST,REAL,IDX2015,A,2015,100,
PRT,HOUSECOST,REAL,IDX2015,A,2016,106.0613192,
PRT,HOUSECOST,REAL,IDX2015,A,2017,114.0711711,
PRT,HOUSECOST,REAL,IDX2015,A,2018,123.862449,
PRT,HOUSECOST,REAL,IDX2015,A,2019,134.510239,
PRT,HOUSECOST,RENT,IDX2015,A,1959,0.944168475,
PRT,HOUSECOST,RENT,IDX2015,A,1960,0.992347625,
PRT,HOUSECOST,RENT,IDX2015,A,1961,1.05769325,
PRT,HOUSECOST,RENT,IDX2015,A,1962,1.08602375,
PRT,HOUSECOST,RENT,IDX2015,A,1963,1.0785085,
PRT,HOUSECOST,RENT,IDX2015,A,1964,1.13592575,
PRT,HOUSECOST,RENT,IDX2015,A,1965,1.2301555,
PRT,HOUSECOST,RENT,IDX2015,A,1966,1.3573075,
PRT,HOUSECOST,RENT,IDX2015,A,1967,1.59759475,
PRT,HOUSECOST,RENT,IDX2015,A,1968,1.79539375,
PRT,HOUSECOST,RENT,IDX2015,A,1969,2.06119675,
PRT,HOUSECOST,RENT,IDX2015,A,1970,2.158506,
PRT,HOUSECOST,RENT,IDX2015,A,1971,2.7689605,
PRT,HOUSECOST,RENT,IDX2015,A,1972,3.3633245,
PRT,HOUSECOST,RENT,IDX2015,A,1973,4.17525775,
PRT,HOUSECOST,RENT,IDX2015,A,1974,5.03614225,
PRT,HOUSECOST,RENT,IDX2015,A,1975,5.364609,
PRT,HOUSECOST,RENT,IDX2015,A,1976,6.7612395,
PRT,HOUSECOST,RENT,IDX2015,A,1977,7.467748,
PRT,HOUSECOST,RENT,IDX2015,A,1978,8.00543525,
PRT,HOUSECOST,RENT,IDX2015,A,1979,8.50679325,
PRT,HOUSECOST,RENT,IDX2015,A,1980,9.0791725,
PRT,HOUSECOST,RENT,IDX2015,A,1981,9.690064,
PRT,HOUSECOST,RENT,IDX2015,A,1982,10.3421175,
PRT,HOUSECOST,RENT,IDX2015,A,1983,11.03845,
PRT,HOUSECOST,RENT,IDX2015,A,1984,13.1354875,
PRT,HOUSECOST,RENT,IDX2015,A,1985,15.2438275,
PRT,HOUSECOST,RENT,IDX2015,A,1986,18.952675,
PRT,HOUSECOST,RENT,IDX2015,A,1987,21.8448975,
PRT,HOUSECOST,RENT,IDX2015,A,1988,25.6752075,
PRT,HOUSECOST,RENT,IDX2015,A,1989,29.284735,
PRT,HOUSECOST,RENT,IDX2015,A,1990,34.472635,
PRT,HOUSECOST,RENT,IDX2015,A,1991,42.73635,
PRT,HOUSECOST,RENT,IDX2015,A,1992,49.7289325,
PRT,HOUSECOST,RENT,IDX2015,A,1993,54.4380825,
